"id","date_year","nom_masse_eau","her","st_x","st_y"
398943,"2007",SAMBRE,20,751467.8172420078,7004902.478093077
398943,"2008",SAMBRE,20,751467.8172420078,7004902.478093077
398943,"2010",SAMBRE,20,751467.8172420078,7004902.478093077
398943,"2013",SAMBRE,20,751467.8172420078,7004902.478093077
398944,"2007",HELPE MAJEURE,22,784221.6772673698,7002720.159217935
398944,"2008",HELPE MAJEURE,22,784221.6772673698,7002720.159217935
398944,"2009",HELPE MAJEURE,22,784221.6772673698,7002720.159217935
398944,"2010",HELPE MAJEURE,22,784221.6772673698,7002720.159217935
398944,"2011",HELPE MAJEURE,22,784221.6772673698,7002720.159217935
398944,"2012",HELPE MAJEURE,22,784221.6772673698,7002720.159217935
398944,"2013",HELPE MAJEURE,22,784221.6772673698,7002720.159217935
398945,"2007",HELPE MINEURE,20,766580.8383860725,6996224.290345489
398945,"2008",HELPE MINEURE,20,766580.8383860725,6996224.290345489
398945,"2010",HELPE MINEURE,20,766580.8383860725,6996224.290345489
398945,"2011",HELPE MINEURE,20,766580.8383860725,6996224.290345489
398945,"2012",HELPE MINEURE,20,766580.8383860725,6996224.290345489
398945,"2013",HELPE MINEURE,20,766580.8383860725,6996224.290345489
398946,"2007",HELPE MINEURE,22,769916.669168468,6995443.350948844
398946,"2008",HELPE MINEURE,22,769916.669168468,6995443.350948844
398946,"2010",HELPE MINEURE,22,769916.669168468,6995443.350948844
398946,"2011",HELPE MINEURE,22,769916.669168468,6995443.350948844
398946,"2012",HELPE MINEURE,22,769916.669168468,6995443.350948844
398946,"2013",HELPE MINEURE,22,769916.669168468,6995443.350948844
398947,"2010",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,744315.2026342811,7040517.388083039
398947,"2011",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,744315.2026342811,7040517.388083039
398947,"2012",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,744315.2026342811,7040517.388083039
398947,"2013",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,744315.2026342811,7040517.388083039
398949,"2007",RHONELLE,20,750715.229063323,7015965.72795815
398949,"2008",RHONELLE,20,750715.229063323,7015965.72795815
398949,"2010",RHONELLE,20,750715.229063323,7015965.72795815
398949,"2011",RHONELLE,20,750715.229063323,7015965.72795815
398949,"2012",RHONELLE,20,750715.229063323,7015965.72795815
398949,"2013",RHONELLE,20,750715.229063323,7015965.72795815
398950,"2007",ECAILLON,9,742285.9285441652,7015959.913715782
398950,"2008",ECAILLON,9,742285.9285441652,7015959.913715782
398950,"2010",ECAILLON,9,742285.9285441652,7015959.913715782
398950,"2011",ECAILLON,9,742285.9285441652,7015959.913715782
398950,"2012",ECAILLON,9,742285.9285441652,7015959.913715782
398950,"2013",ECAILLON,9,742285.9285441652,7015959.913715782
398952,"2007",CLIGNEUX,22,763861.7643179774,7016038.667707946
398952,"2008",CLIGNEUX,22,763861.7643179774,7016038.667707946
398952,"2009",CLIGNEUX,22,763861.7643179774,7016038.667707946
398952,"2010",CLIGNEUX,22,763861.7643179774,7016038.667707946
398952,"2011",CLIGNEUX,22,763861.7643179774,7016038.667707946
398952,"2012",CLIGNEUX,22,763861.7643179774,7016038.667707946
398952,"2013",CLIGNEUX,22,763861.7643179774,7016038.667707946
398953,"2007",HANTE,22,784512.66120593,7019613.727242961
398953,"2008",HANTE,22,784512.66120593,7019613.727242961
398953,"2009",HANTE,22,784512.66120593,7019613.727242961
398953,"2010",HANTE,22,784512.66120593,7019613.727242961
398953,"2011",HANTE,22,784512.66120593,7019613.727242961
398953,"2012",HANTE,22,784512.66120593,7019613.727242961
398953,"2013",HANTE,22,784512.66120593,7019613.727242961
398954,"2007",SOUCHEZ,9,681838.7308571157,7032834.933524693
398954,"2008",SOUCHEZ,9,681838.7308571157,7032834.933524693
398954,"2009",SOUCHEZ,9,681838.7308571157,7032834.933524693
398954,"2010",SOUCHEZ,9,681838.7308571157,7032834.933524693
398954,"2011",SOUCHEZ,9,681838.7308571157,7032834.933524693
398954,"2012",SOUCHEZ,9,681838.7308571157,7032834.933524693
398954,"2013",SOUCHEZ,9,681838.7308571157,7032834.933524693
398955,"2007",SAMBRE,22,760802.0297078772,7014666.2987469705
398955,"2008",SAMBRE,22,760802.0297078772,7014666.2987469705
398955,"2010",SAMBRE,22,760802.0297078772,7014666.2987469705
398955,"2013",SAMBRE,22,760802.0297078772,7014666.2987469705
398956,"2008",AVRE,9,687570.426751919,6953640.061432959
398956,"2012",AVRE,9,687570.426751919,6953640.061432959
398958,"2007",SAMBRE,22,772435.0478121303,7021126.671421211
398958,"2008",SAMBRE,22,772435.0478121303,7021126.671421211
398958,"2010",SAMBRE,22,772435.0478121303,7021126.671421211
398958,"2011",SAMBRE,22,772435.0478121303,7021126.671421211
398958,"2012",SAMBRE,22,772435.0478121303,7021126.671421211
398958,"2013",SAMBRE,22,772435.0478121303,7021126.671421211
398959,"2007",SAMBRE,22,778629.6036209811,7022775.242334762
398959,"2008",SAMBRE,22,778629.6036209811,7022775.242334762
398959,"2009",SAMBRE,22,778629.6036209811,7022775.242334762
398959,"2010",SAMBRE,22,778629.6036209811,7022775.242334762
398959,"2011",SAMBRE,22,778629.6036209811,7022775.242334762
398959,"2012",SAMBRE,22,778629.6036209811,7022775.242334762
398959,"2013",SAMBRE,22,778629.6036209811,7022775.242334762
398960,"2007",HELPE MINEURE,20,770591.9683186748,6992133.520038342
398960,"2008",HELPE MINEURE,20,770591.9683186748,6992133.520038342
398960,"2010",HELPE MINEURE,20,770591.9683186748,6992133.520038342
398960,"2011",HELPE MINEURE,20,770591.9683186748,6992133.520038342
398960,"2012",HELPE MINEURE,20,770591.9683186748,6992133.520038342
398960,"2013",HELPE MINEURE,20,770591.9683186748,6992133.520038342
398961,"2007",HELPE MAJEURE,22,771651.0507289043,7002785.479433554
398961,"2008",HELPE MAJEURE,22,771651.0507289043,7002785.479433554
398961,"2010",HELPE MAJEURE,22,771651.0507289043,7002785.479433554
398961,"2011",HELPE MAJEURE,22,771651.0507289043,7002785.479433554
398961,"2012",HELPE MAJEURE,22,771651.0507289043,7002785.479433554
398961,"2013",HELPE MAJEURE,22,771651.0507289043,7002785.479433554
398962,"2007",HELPE MINEURE,20,754319.7275637789,7004054.711422368
398962,"2008",HELPE MINEURE,20,754319.7275637789,7004054.711422368
398962,"2009",HELPE MINEURE,20,754319.7275637789,7004054.711422368
398962,"2010",HELPE MINEURE,20,754319.7275637789,7004054.711422368
398962,"2011",HELPE MINEURE,20,754319.7275637789,7004054.711422368
398962,"2012",HELPE MINEURE,20,754319.7275637789,7004054.711422368
398962,"2013",HELPE MINEURE,20,754319.7275637789,7004054.711422368
398963,"2007",HELPE MAJEURE,22,764479.7947465829,7003730.66297255
398963,"2008",HELPE MAJEURE,22,764479.7947465829,7003730.66297255
398963,"2010",HELPE MAJEURE,22,764479.7947465829,7003730.66297255
398963,"2011",HELPE MAJEURE,22,764479.7947465829,7003730.66297255
398963,"2012",HELPE MAJEURE,22,764479.7947465829,7003730.66297255
398963,"2013",HELPE MAJEURE,22,764479.7947465829,7003730.66297255
398964,"2007",HELPE MAJEURE,22,758421.1671211374,7005913.258822715
398964,"2008",HELPE MAJEURE,22,758421.1671211374,7005913.258822715
398964,"2009",HELPE MAJEURE,22,758421.1671211374,7005913.258822715
398964,"2010",HELPE MAJEURE,22,758421.1671211374,7005913.258822715
398964,"2011",HELPE MAJEURE,22,758421.1671211374,7005913.258822715
398964,"2012",HELPE MAJEURE,22,758421.1671211374,7005913.258822715
398964,"2013",HELPE MAJEURE,22,758421.1671211374,7005913.258822715
398965,"2007",SOLRE,22,772708.4546935504,7016216.953326268
398965,"2008",SOLRE,22,772708.4546935504,7016216.953326268
398965,"2009",SOLRE,22,772708.4546935504,7016216.953326268
398965,"2010",SOLRE,22,772708.4546935504,7016216.953326268
398965,"2011",SOLRE,22,772708.4546935504,7016216.953326268
398965,"2012",SOLRE,22,772708.4546935504,7016216.953326268
398965,"2013",SOLRE,22,772708.4546935504,7016216.953326268
398966,"2007",RIVIERETTE,20,749160.740074428,7002179.126296052
398966,"2008",RIVIERETTE,20,749160.740074428,7002179.126296052
398966,"2009",RIVIERETTE,20,749160.740074428,7002179.126296052
398966,"2010",RIVIERETTE,20,749160.740074428,7002179.126296052
398966,"2011",RIVIERETTE,20,749160.740074428,7002179.126296052
398966,"2012",RIVIERETTE,20,749160.740074428,7002179.126296052
398966,"2013",RIVIERETTE,20,749160.740074428,7002179.126296052
398967,"2007",RIVIERE SAMBRE,20,750397.8549226162,6993196.601827517
398967,"2008",RIVIERE SAMBRE,20,750397.8549226162,6993196.601827517
398967,"2009",RIVIERE SAMBRE,20,750397.8549226162,6993196.601827517
398967,"2010",RIVIERE SAMBRE,20,750397.8549226162,6993196.601827517
398967,"2011",RIVIERE SAMBRE,20,750397.8549226162,6993196.601827517
398967,"2012",RIVIERE SAMBRE,20,750397.8549226162,6993196.601827517
398967,"2013",RIVIERE SAMBRE,20,750397.8549226162,6993196.601827517
398968,"2007",TROUILLE,20,773151.9520223489,7028041.048083425
398968,"2008",TROUILLE,20,773151.9520223489,7028041.048083425
398968,"2009",TROUILLE,20,773151.9520223489,7028041.048083425
398968,"2010",TROUILLE,20,773151.9520223489,7028041.048083425
398968,"2011",TROUILLE,20,773151.9520223489,7028041.048083425
398968,"2012",TROUILLE,20,773151.9520223489,7028041.048083425
398968,"2013",TROUILLE,20,773151.9520223489,7028041.048083425
398970,"2007",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,717728.8191767863,7000716.628164606
398970,"2008",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,717728.8191767863,7000716.628164606
398970,"2009",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,717728.8191767863,7000716.628164606
398970,"2010",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,717728.8191767863,7000716.628164606
398970,"2011",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,717728.8191767863,7000716.628164606
398970,"2012",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,717728.8191767863,7000716.628164606
398970,"2013",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,717728.8191767863,7000716.628164606
398971,"2007",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,713424.3006089667,7006218.78896598
398971,"2008",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,713424.3006089667,7006218.78896598
398971,"2010",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,713424.3006089667,7006218.78896598
398971,"2011",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,713424.3006089667,7006218.78896598
398971,"2012",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,713424.3006089667,7006218.78896598
398971,"2013",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,713424.3006089667,7006218.78896598
398972,"2007",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,719633.3350383942,7013171.187737209
398972,"2008",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,719633.3350383942,7013171.187737209
398972,"2009",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,719633.3350383942,7013171.187737209
398972,"2010",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,719633.3350383942,7013171.187737209
398972,"2011",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,719633.3350383942,7013171.187737209
398972,"2012",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,719633.3350383942,7013171.187737209
398972,"2013",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,719633.3350383942,7013171.187737209
398973,"2007",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,724961.8627079452,7022754.785375914
398973,"2008",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,724961.8627079452,7022754.785375914
398973,"2010",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,724961.8627079452,7022754.785375914
398973,"2013",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,724961.8627079452,7022754.785375914
398974,"2007",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,730869.8647074446,7025111.439127499
398974,"2008",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,730869.8647074446,7025111.439127499
398974,"2010",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,730869.8647074446,7025111.439127499
398974,"2011",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,730869.8647074446,7025111.439127499
398974,"2012",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,730869.8647074446,7025111.439127499
398974,"2013",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,730869.8647074446,7025111.439127499
398975,"2007",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,735128.3964937718,7025339.0402493775
398975,"2008",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,735128.3964937718,7025339.0402493775
398975,"2010",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,735128.3964937718,7025339.0402493775
398975,"2011",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,735128.3964937718,7025339.0402493775
398975,"2012",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,735128.3964937718,7025339.0402493775
398975,"2013",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,9,735128.3964937718,7025339.0402493775
398976,"2007",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,741350.1324147735,7036643.300546566
398976,"2008",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,741350.1324147735,7036643.300546566
398976,"2009",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,741350.1324147735,7036643.300546566
398976,"2010",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,741350.1324147735,7036643.300546566
398976,"2011",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,741350.1324147735,7036643.300546566
398976,"2012",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,741350.1324147735,7036643.300546566
398976,"2013",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,741350.1324147735,7036643.300546566
398977,"2007",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,740143.0686519798,7039632.138353262
398977,"2008",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,740143.0686519798,7039632.138353262
398977,"2010",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,740143.0686519798,7039632.138353262
398977,"2011",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,740143.0686519798,7039632.138353262
398977,"2012",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,740143.0686519798,7039632.138353262
398977,"2013",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,740143.0686519798,7039632.138353262
398978,"2007",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,732126.4552137781,7044904.578899851
398978,"2008",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,732126.4552137781,7044904.578899851
398978,"2009",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,732126.4552137781,7044904.578899851
398978,"2010",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,732126.4552137781,7044904.578899851
398978,"2011",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,732126.4552137781,7044904.578899851
398978,"2012",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,732126.4552137781,7044904.578899851
398978,"2013",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,732126.4552137781,7044904.578899851
398980,"2007",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,713220.0038103404,7006267.990586001
398980,"2008",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,713220.0038103404,7006267.990586001
398980,"2010",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,713220.0038103404,7006267.990586001
398980,"2013",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,713220.0038103404,7006267.990586001
398981,"2007",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,718017.7923584492,7000560.263399452
398981,"2008",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,718017.7923584492,7000560.263399452
398981,"2010",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,718017.7923584492,7000560.263399452
398981,"2011",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,718017.7923584492,7000560.263399452
398981,"2012",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,718017.7923584492,7000560.263399452
398981,"2013",CANAL DE SAINT QUENTIN DE L'ECLUSE N? 18 LESDINS AVAL A L'ESCAUT CA,9,718017.7923584492,7000560.263399452
398983,"2007",SENSEE DU CANAL DU NORD A LA CONFLUENCE AVEC L'ESCAUT CANALISEE,9,722294.8610433181,7020393.96306134
398983,"2008",SENSEE DU CANAL DU NORD A LA CONFLUENCE AVEC L'ESCAUT CANALISEE,9,722294.8610433181,7020393.96306134
398983,"2009",SENSEE DU CANAL DU NORD A LA CONFLUENCE AVEC L'ESCAUT CANALISEE,9,722294.8610433181,7020393.96306134
398983,"2010",SENSEE DU CANAL DU NORD A LA CONFLUENCE AVEC L'ESCAUT CANALISEE,9,722294.8610433181,7020393.96306134
398983,"2011",SENSEE DU CANAL DU NORD A LA CONFLUENCE AVEC L'ESCAUT CANALISEE,9,722294.8610433181,7020393.96306134
398983,"2012",SENSEE DU CANAL DU NORD A LA CONFLUENCE AVEC L'ESCAUT CANALISEE,9,722294.8610433181,7020393.96306134
398983,"2013",SENSEE DU CANAL DU NORD A LA CONFLUENCE AVEC L'ESCAUT CANALISEE,9,722294.8610433181,7020393.96306134
398984,"2007",SELLE/ESCAUT,9,738809.7518037428,7002574.128460513
398984,"2008",SELLE/ESCAUT,9,738809.7518037428,7002574.128460513
398984,"2010",SELLE/ESCAUT,9,738809.7518037428,7002574.128460513
398984,"2011",SELLE/ESCAUT,9,738809.7518037428,7002574.128460513
398984,"2012",SELLE/ESCAUT,9,738809.7518037428,7002574.128460513
398984,"2013",SELLE/ESCAUT,9,738809.7518037428,7002574.128460513
398985,"2007",SELLE/ESCAUT,9,734494.2760181482,7010337.113399696
398985,"2008",SELLE/ESCAUT,9,734494.2760181482,7010337.113399696
398985,"2010",SELLE/ESCAUT,9,734494.2760181482,7010337.113399696
398985,"2011",SELLE/ESCAUT,9,734494.2760181482,7010337.113399696
398985,"2012",SELLE/ESCAUT,9,734494.2760181482,7010337.113399696
398985,"2013",SELLE/ESCAUT,9,734494.2760181482,7010337.113399696
398986,"2007",SELLE/ESCAUT,9,727841.5211256444,7021022.006304924
398986,"2008",SELLE/ESCAUT,9,727841.5211256444,7021022.006304924
398986,"2009",SELLE/ESCAUT,9,727841.5211256444,7021022.006304924
398986,"2010",SELLE/ESCAUT,9,727841.5211256444,7021022.006304924
398986,"2011",SELLE/ESCAUT,9,727841.5211256444,7021022.006304924
398986,"2012",SELLE/ESCAUT,9,727841.5211256444,7021022.006304924
398986,"2013",SELLE/ESCAUT,9,727841.5211256444,7021022.006304924
398987,"2007",ECAILLON,9,732217.7794212226,7023042.516138443
398987,"2008",ECAILLON,9,732217.7794212226,7023042.516138443
398987,"2009",ECAILLON,9,732217.7794212226,7023042.516138443
398987,"2010",ECAILLON,9,732217.7794212226,7023042.516138443
398987,"2011",ECAILLON,9,732217.7794212226,7023042.516138443
398987,"2012",ECAILLON,9,732217.7794212226,7023042.516138443
398987,"2013",ECAILLON,9,732217.7794212226,7023042.516138443
398988,"2007",RHONELLE,9,737818.4777977113,7024510.15904681
398988,"2008",RHONELLE,9,737818.4777977113,7024510.15904681
398988,"2009",RHONELLE,9,737818.4777977113,7024510.15904681
398988,"2010",RHONELLE,9,737818.4777977113,7024510.15904681
398988,"2011",RHONELLE,9,737818.4777977113,7024510.15904681
398988,"2012",RHONELLE,9,737818.4777977113,7024510.15904681
398988,"2013",RHONELLE,9,737818.4777977113,7024510.15904681
398990,"2007",HOGNEAU,20,743948.0225776272,7039140.885135419
398990,"2008",HOGNEAU,20,743948.0225776272,7039140.885135419
398990,"2009",HOGNEAU,20,743948.0225776272,7039140.885135419
398990,"2010",HOGNEAU,20,743948.0225776272,7039140.885135419
398990,"2011",HOGNEAU,20,743948.0225776272,7039140.885135419
398990,"2012",HOGNEAU,20,743948.0225776272,7039140.885135419
398990,"2013",HOGNEAU,20,743948.0225776272,7039140.885135419
398991,"2007",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,737601.828005221,7041325.126107528
398991,"2008",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,737601.828005221,7041325.126107528
398991,"2010",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,737601.828005221,7041325.126107528
398991,"2011",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,737601.828005221,7041325.126107528
398991,"2012",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,737601.828005221,7041325.126107528
398991,"2013",ESCAUT CANALISEE DE L'ECLUSE N? 5 IWUY AVAL A LA FRONTIERE,20,737601.828005221,7041325.126107528
398992,"2007",SCARPE RIVIERE,9,683151.2938933085,7022711.662808319
398992,"2008",SCARPE RIVIERE,9,683151.2938933085,7022711.662808319
398992,"2009",SCARPE RIVIERE,9,683151.2938933085,7022711.662808319
398992,"2010",SCARPE RIVIERE,9,683151.2938933085,7022711.662808319
398992,"2011",SCARPE RIVIERE,9,683151.2938933085,7022711.662808319
398992,"2012",SCARPE RIVIERE,9,683151.2938933085,7022711.662808319
398992,"2013",SCARPE RIVIERE,9,683151.2938933085,7022711.662808319
398993,"2007",SCARPE RIVIERE,9,675148.2197356919,7027626.456873889
398993,"2008",SCARPE RIVIERE,9,675148.2197356919,7027626.456873889
398993,"2010",SCARPE RIVIERE,9,675148.2197356919,7027626.456873889
398993,"2011",SCARPE RIVIERE,9,675148.2197356919,7027626.456873889
398993,"2012",SCARPE RIVIERE,9,675148.2197356919,7027626.456873889
398993,"2013",SCARPE RIVIERE,9,675148.2197356919,7027626.456873889
398994,"2007",SCARPE RIVIERE,9,682627.8488708372,7018272.945131066
398994,"2008",SCARPE RIVIERE,9,682627.8488708372,7018272.945131066
398994,"2010",SCARPE RIVIERE,9,682627.8488708372,7018272.945131066
398994,"2011",SCARPE RIVIERE,9,682627.8488708372,7018272.945131066
398994,"2012",SCARPE RIVIERE,9,682627.8488708372,7018272.945131066
398994,"2013",SCARPE RIVIERE,9,682627.8488708372,7018272.945131066
398995,"2007",SCARPE CANALISEE AMONT,9,690645.8135462342,7022425.905477932
398995,"2008",SCARPE CANALISEE AMONT,9,690645.8135462342,7022425.905477932
398995,"2010",SCARPE CANALISEE AMONT,9,690645.8135462342,7022425.905477932
398995,"2013",SCARPE CANALISEE AMONT,9,690645.8135462342,7022425.905477932
398996,"2007",SCARPE CANALISEE AMONT,9,701542.6765296202,7026432.860098628
398996,"2008",SCARPE CANALISEE AMONT,9,701542.6765296202,7026432.860098628
398996,"2009",SCARPE CANALISEE AMONT,9,701542.6765296202,7026432.860098628
398996,"2010",SCARPE CANALISEE AMONT,9,701542.6765296202,7026432.860098628
398996,"2011",SCARPE CANALISEE AMONT,9,701542.6765296202,7026432.860098628
398996,"2012",SCARPE CANALISEE AMONT,9,701542.6765296202,7026432.860098628
398996,"2013",SCARPE CANALISEE AMONT,9,701542.6765296202,7026432.860098628
398997,"2007",SCARPE CANALISEE AVAL,9,705396.341518946,7029963.6730690785
398997,"2008",SCARPE CANALISEE AVAL,9,705396.341518946,7029963.6730690785
398997,"2010",SCARPE CANALISEE AVAL,9,705396.341518946,7029963.6730690785
398997,"2013",SCARPE CANALISEE AVAL,9,705396.341518946,7029963.6730690785
398998,"2007",SCARPE CANALISEE AVAL,20,709499.5804442759,7034787.523090447
398998,"2008",SCARPE CANALISEE AVAL,20,709499.5804442759,7034787.523090447
398998,"2010",SCARPE CANALISEE AVAL,20,709499.5804442759,7034787.523090447
398998,"2011",SCARPE CANALISEE AVAL,20,709499.5804442759,7034787.523090447
398998,"2013",SCARPE CANALISEE AVAL,20,709499.5804442759,7034787.523090447
398999,"2010",SCARPE CANALISEE AVAL,20,719698.7868407157,7034228.620781169
398999,"2013",SCARPE CANALISEE AVAL,20,719698.7868407157,7034228.620781169
399000,"2007",SCARPE CANALISEE AVAL,20,733136.160442508,7041512.592180691
399000,"2008",SCARPE CANALISEE AVAL,20,733136.160442508,7041512.592180691
399000,"2009",SCARPE CANALISEE AVAL,20,733136.160442508,7041512.592180691
399000,"2010",SCARPE CANALISEE AVAL,20,733136.160442508,7041512.592180691
399000,"2011",SCARPE CANALISEE AVAL,20,733136.160442508,7041512.592180691
399000,"2012",SCARPE CANALISEE AVAL,20,733136.160442508,7041512.592180691
399000,"2013",SCARPE CANALISEE AVAL,20,733136.160442508,7041512.592180691
399001,"2007",CANAL DU NORD,9,707086.1799166189,7016801.1727282675
399001,"2008",CANAL DU NORD,9,707086.1799166189,7016801.1727282675
